Houshold_size,Food_safety_importance,Different_plates,Thermometer,Different_utensil,Different_cutting_boards,Not_leaving_food_out,Pork,Poultry,Beef,Sheep_Goat,Fish,Ground_Meat,Wash_Any
2,3,always,sometimes,about half the time,always,seldom,0,0,0,NA,0,0,NA
2,5,always,seldom,always,always,about half the time,0,0,0,0,1,0,1
2,5,always,always,usually,always,about half the time,0,0,0,1,1,0,1
4,5,always,usually,always,always,always,0,0,0,0,0,0,0
1,5,always,always,always,always,always,0,0,0,NA,NA,NA,NA
2,4,always,sometimes,always,always,usually,0,0,0,0,0,0,0
6,4,always,usually,always,always,usually,1,1,1,0,1,0,1
4,4,always,sometimes,sometimes,always,seldom,0,0,0,0,0,0,0
2,4,usually,about half the time,sometimes,always,never,0,1,0,NA,0,0,1
1,5,always,always,always,always,usually,0,0,0,NA,0,0,NA
1,5,always,never,always,always,always,0,0,0,0,0,0,0
2,5,always,usually,usually,always,usually,0,0,0,0,0,0,0
1,4,always,seldom,always,always,always,0,0,0,0,1,0,1
3,5,always,sometimes,about half the time,always,about half the time,0,0,0,NA,0,0,NA
3,5,always,about half the time,always,always,usually,0,0,0,0,1,0,1
2,5,always,seldom,always,always,always,0,0,0,0,0,0,0
2,5,always,always,always,always,sometimes,0,0,0,NA,NA,0,NA
2,5,always,always,seldom,always,usually,0,0,0,NA,0,0,NA
4,5,always,seldom,usually,always,usually,0,0,0,0,1,0,1
1,5,always,usually,always,always,usually,0,0,0,NA,NA,0,NA
4,4,always,sometimes,seldom,always,usually,0,0,0,0,0,0,0
2,5,always,never,always,always,always,0,0,0,0,0,0,0
2,4,always,usually,usually,seldom,usually,0,0,0,0,1,0,1
3,2,NA,sometimes,NA,always,sometimes,0,0,0,0,0,0,0
1,5,always,usually,always,always,usually,NA,0,0,NA,0,NA,NA
1,4,about half the time,usually,usually,about half the time,usually,NA,0,0,NA,0,0,NA
3,5,always,usually,always,always,usually,0,0,0,0,0,0,0
3,5,always,seldom,seldom,never,never,0,0,0,0,0,0,0
6,3,always,about half the time,always,always,seldom,0,1,0,0,0,0,1
4,5,always,never,always,always,usually,1,0,0,0,0,NA,1
5,4,always,usually,always,always,usually,0,1,0,0,0,0,1
2,4,always,sometimes,usually,always,sometimes,0,0,0,0,0,0,0
3,4,usually,about half the time,usually,usually,about half the time,0,0,1,0,0,0,1
5,5,always,sometimes,always,always,about half the time,0,1,0,0,0,0,1
2,4,always,about half the time,always,always,usually,0,0,0,0,0,0,0
5,4,always,seldom,about half the time,always,usually,0,0,0,0,0,0,0
3,5,always,seldom,always,always,usually,0,0,0,NA,0,0,NA
6,5,always,always,always,always,usually,0,1,0,NA,NA,0,1
2,3,always,seldom,always,always,sometimes,0,0,0,NA,0,0,NA
5,3,always,usually,about half the time,always,about half the time,0,0,0,0,0,0,0
2,2,always,never,about half the time,always,about half the time,0,0,0,NA,0,0,NA
1,4,always,about half the time,usually,always,usually,0,0,0,0,0,0,0
2,5,always,about half the time,always,always,usually,0,0,0,0,0,0,0
3,4,always,seldom,always,always,about half the time,0,1,0,0,1,0,1
1,3,always,never,always,always,usually,0,0,0,NA,0,0,NA
1,5,always,usually,always,always,about half the time,0,0,0,NA,NA,0,NA
3,3,always,never,always,always,always,0,0,0,NA,0,0,NA
4,5,always,sometimes,always,always,always,0,0,0,0,0,0,0
6,4,always,sometimes,sometimes,always,never,1,1,1,NA,1,0,1
5,4,always,always,usually,usually,about half the time,0,0,0,0,0,0,0
2,5,always,seldom,always,always,usually,0,0,0,0,0,0,0
1,2,usually,always,about half the time,sometimes,about half the time,0,0,0,0,0,0,0
2,5,always,usually,always,always,usually,0,0,0,0,1,0,1
2,5,always,usually,always,always,usually,0,0,0,NA,0,0,NA
3,5,always,never,always,always,usually,NA,0,0,NA,0,0,NA
2,4,always,never,always,always,always,0,0,0,0,0,0,0
3,5,always,always,always,always,usually,0,1,0,0,1,0,1
4,3,always,never,usually,always,usually,0,0,0,NA,0,0,NA
3,4,usually,seldom,about half the time,always,about half the time,0,0,0,0,0,0,0
2,5,always,sometimes,always,always,always,0,0,0,NA,0,0,NA
1,5,always,always,always,always,usually,0,0,0,0,0,0,0
4,4,usually,usually,about half the time,about half the time,sometimes,0,0,0,0,0,0,0
2,4,always,never,always,always,seldom,0,0,0,0,0,0,0
1,4,always,about half the time,usually,always,usually,0,0,0,0,0,0,0
1,4,always,usually,always,always,about half the time,0,0,0,NA,0,0,NA
2,4,always,seldom,usually,never,about half the time,0,1,1,0,0,0,1
5,5,always,usually,always,always,about half the time,0,1,0,0,0,0,1
2,4,always,sometimes,always,always,sometimes,0,0,0,0,0,0,0
1,4,always,about half the time,always,always,never,1,1,1,1,1,0,1
1,5,always,usually,always,always,usually,0,0,0,0,0,0,0
1,5,always,usually,always,always,usually,0,0,0,0,0,0,0
2,4,usually,usually,usually,usually,usually,0,0,0,0,0,0,0
2,4,always,about half the time,always,always,usually,0,0,0,0,0,0,0
3,5,always,sometimes,always,always,always,1,1,1,NA,1,0,1
5,4,seldom,usually,seldom,always,sometimes,0,0,0,0,0,0,0
5,5,usually,never,usually,usually,always,0,1,0,0,1,0,1
4,5,always,always,always,always,about half the time,0,0,0,0,0,0,0
3,4,always,about half the time,about half the time,usually,sometimes,0,0,0,0,0,0,0
2,5,always,always,always,always,always,0,0,0,0,0,0,0
1,4,always,never,usually,always,seldom,0,0,0,0,0,0,0
5,3,always,sometimes,usually,always,usually,0,0,0,0,0,0,0
4,4,usually,never,usually,usually,usually,1,1,NA,NA,1,1,1
3,4,usually,sometimes,seldom,always,usually,0,1,0,NA,0,0,1
1,3,seldom,never,always,usually,always,0,0,0,NA,NA,0,NA
2,4,always,seldom,always,always,always,0,0,0,0,0,0,0
3,5,always,about half the time,never,usually,never,1,1,1,1,0,0,1
2,4,always,seldom,always,always,seldom,0,0,0,0,0,0,0
3,4,always,seldom,always,always,always,0,0,0,0,0,0,0
3,4,always,about half the time,always,always,about half the time,NA,1,0,NA,1,0,1
4,4,always,seldom,usually,always,seldom,0,1,0,0,1,0,1
2,4,always,about half the time,always,always,about half the time,0,0,0,0,0,0,0
3,5,always,always,always,always,usually,0,0,0,0,NA,0,NA
2,5,always,usually,always,always,about half the time,0,0,0,0,0,0,0
2,5,always,about half the time,usually,usually,usually,0,0,0,0,0,0,0
3,4,always,sometimes,always,always,always,0,1,1,1,1,NA,1
5,5,always,always,always,always,usually,0,0,0,0,1,0,1
1,3,always,sometimes,sometimes,always,usually,0,0,0,0,0,0,0
4,4,always,usually,about half the time,always,about half the time,1,1,0,0,0,0,1
3,4,always,never,always,always,always,0,0,0,NA,0,0,NA
2,3,always,seldom,always,always,about half the time,1,1,0,NA,NA,0,1
2,5,always,usually,always,always,always,NA,1,0,NA,1,0,1
2,3,always,usually,usually,always,about half the time,0,0,0,0,0,0,0
2,4,always,seldom,usually,always,sometimes,0,0,0,0,1,0,1
2,4,always,seldom,always,always,always,0,0,0,0,0,0,0
4,2,usually,usually,always,always,always,0,0,0,0,1,0,1
3,5,always,sometimes,usually,always,about half the time,0,0,0,0,0,0,0
2,4,usually,seldom,seldom,usually,usually,0,0,0,0,1,0,1
4,4,always,never,always,always,usually,0,0,0,NA,1,0,1
5,3,always,about half the time,about half the time,about half the time,seldom,0,1,0,0,0,0,1
2,5,always,seldom,always,always,usually,1,1,0,NA,0,0,1
3,4,always,never,always,always,usually,0,1,0,0,1,0,1
2,5,always,usually,always,always,always,0,0,0,0,0,0,0
3,5,always,never,always,always,always,NA,0,0,0,0,0,NA
2,5,always,sometimes,always,always,always,0,0,0,0,0,0,0
6,5,always,usually,sometimes,usually,always,0,0,0,NA,NA,0,NA
2,4,always,never,always,always,usually,0,0,0,0,0,0,0
3,3,usually,seldom,about half the time,usually,seldom,0,0,0,0,0,0,0
5,5,always,seldom,usually,always,always,0,1,0,0,1,0,1
4,5,usually,sometimes,never,always,always,0,0,0,0,0,0,0
2,3,usually,sometimes,seldom,always,about half the time,0,1,0,0,0,0,1
1,5,always,never,always,always,always,0,0,0,NA,0,0,NA
3,5,always,sometimes,always,always,sometimes,0,0,0,0,0,0,0
5,4,always,never,about half the time,always,usually,1,1,1,1,1,0,1
4,5,always,usually,always,always,usually,0,0,0,0,0,0,0
1,4,always,usually,always,always,sometimes,0,0,0,NA,1,0,1
1,4,always,usually,always,always,always,NA,0,0,0,0,0,NA
3,5,always,sometimes,always,always,seldom,NA,0,NA,NA,0,0,NA
2,4,always,about half the time,seldom,always,about half the time,1,1,1,1,1,0,1
3,5,always,always,always,always,usually,0,0,0,NA,0,0,NA
4,3,always,always,always,always,sometimes,0,0,0,0,1,0,1
1,5,always,usually,usually,always,usually,1,1,1,1,1,0,1
1,4,always,usually,about half the time,usually,sometimes,0,0,0,NA,1,0,1
3,5,always,always,always,always,about half the time,0,0,0,NA,NA,0,NA
2,5,always,usually,always,always,always,0,0,0,0,0,0,0
1,4,always,never,usually,always,usually,0,0,0,0,0,0,0
2,5,always,never,usually,always,always,NA,0,0,NA,NA,0,NA
3,5,always,always,always,always,always,0,0,0,0,1,0,1
2,5,always,sometimes,usually,always,always,0,0,0,0,0,0,0
5,4,always,seldom,always,usually,usually,0,0,0,0,0,0,0
3,3,always,about half the time,always,always,sometimes,0,0,NA,0,0,0,NA
4,5,always,usually,always,always,always,0,0,0,0,0,0,0
3,5,always,seldom,always,always,always,0,0,0,NA,0,0,NA
4,4,always,usually,always,always,usually,0,0,0,0,0,0,0
3,4,always,about half the time,always,always,always,0,0,0,NA,1,0,1
2,4,usually,usually,always,always,usually,0,0,0,NA,0,0,NA
3,3,always,always,usually,always,usually,NA,NA,NA,NA,0,NA,NA
2,5,always,sometimes,always,always,always,0,0,0,0,0,0,0
2,2,about half the time,usually,seldom,about half the time,seldom,0,0,0,0,1,0,1
4,4,always,never,always,always,usually,NA,0,0,NA,1,0,1
3,4,always,seldom,always,always,always,1,1,0,0,1,0,1
2,5,always,usually,sometimes,always,sometimes,0,0,0,NA,0,0,NA
2,5,always,always,always,always,about half the time,NA,1,0,NA,0,0,1
3,4,always,never,always,always,about half the time,NA,0,0,0,NA,0,NA
2,2,always,seldom,always,always,seldom,0,0,0,NA,0,0,NA
2,4,always,seldom,seldom,always,always,0,0,0,0,0,0,0
4,3,always,usually,usually,always,usually,0,0,0,0,1,0,1
3,4,usually,usually,usually,usually,usually,0,0,0,NA,0,0,NA
2,5,always,always,always,always,sometimes,0,0,0,0,0,0,0
4,3,always,never,always,always,about half the time,0,0,0,NA,0,0,NA
4,5,always,usually,usually,always,about half the time,0,1,0,0,0,0,1
6,5,always,sometimes,always,always,usually,0,0,0,0,0,0,0
1,4,always,usually,sometimes,always,about half the time,0,0,0,0,1,0,1
4,4,always,seldom,always,always,always,1,1,0,0,0,0,1
2,5,always,always,always,always,usually,0,0,0,NA,NA,0,NA
4,4,always,never,never,always,usually,0,0,0,0,0,0,0
4,4,always,never,always,about half the time,sometimes,1,1,1,1,1,0,1
5,4,always,seldom,always,always,usually,0,0,0,0,1,0,1
2,4,NA,sometimes,usually,about half the time,usually,0,0,0,NA,NA,0,NA
3,4,always,sometimes,seldom,usually,always,0,0,0,NA,0,0,NA
2,4,always,usually,always,always,about half the time,0,0,0,0,0,0,0
3,5,usually,never,usually,usually,always,0,0,0,NA,0,0,NA
3,5,always,usually,usually,always,always,NA,1,NA,NA,1,0,1
5,4,always,never,seldom,never,always,0,0,0,0,0,0,0
2,4,always,usually,about half the time,always,usually,0,0,0,NA,NA,0,NA
4,3,always,seldom,always,always,never,1,1,1,1,1,0,1
6,4,always,about half the time,about half the time,always,usually,0,0,0,0,0,0,0
4,4,always,always,seldom,always,about half the time,NA,0,0,0,0,0,NA
2,5,always,usually,always,always,usually,0,0,0,0,0,0,0
1,5,usually,sometimes,usually,about half the time,always,0,0,0,NA,NA,0,NA
4,4,always,seldom,always,always,always,0,0,0,0,0,0,0
4,5,always,seldom,always,always,usually,0,0,0,NA,NA,0,NA
3,3,always,sometimes,always,always,usually,0,0,0,NA,1,0,1
1,4,always,never,always,always,about half the time,0,0,0,0,0,0,0
4,4,always,usually,never,always,about half the time,0,0,0,0,0,0,0
3,4,always,about half the time,always,always,sometimes,NA,0,0,0,1,0,1
1,3,usually,seldom,usually,always,about half the time,0,0,0,0,0,0,0
2,4,always,usually,usually,always,usually,0,0,0,0,0,0,0
2,5,always,sometimes,always,always,about half the time,0,1,0,NA,0,0,1
2,4,always,usually,never,seldom,about half the time,0,0,0,0,0,0,0
4,3,always,usually,always,always,usually,0,0,0,0,1,0,1
6,5,always,always,always,always,always,0,0,0,0,0,0,0
1,5,always,sometimes,always,always,usually,0,0,0,0,1,0,1
2,5,always,always,always,always,always,0,0,0,0,0,0,0
5,4,usually,seldom,always,about half the time,sometimes,0,0,0,NA,1,0,1
2,5,usually,about half the time,sometimes,always,seldom,0,0,0,0,1,0,1
2,5,always,seldom,about half the time,always,always,0,0,0,0,0,0,0
4,5,always,sometimes,always,always,usually,0,0,0,NA,1,0,1
2,4,always,seldom,about half the time,usually,always,0,0,0,0,0,0,0
1,5,usually,sometimes,usually,always,always,0,0,0,0,0,0,0
2,4,usually,always,sometimes,about half the time,usually,0,0,0,0,0,0,0
6,4,always,usually,about half the time,about half the time,sometimes,0,0,0,0,0,0,0
3,3,always,usually,always,always,usually,0,0,0,NA,0,0,NA
1,5,always,usually,always,always,always,0,0,0,0,0,0,0
1,5,always,seldom,usually,always,usually,0,0,0,0,0,0,0
3,4,sometimes,always,always,seldom,usually,0,0,0,NA,1,0,1
1,5,always,usually,always,always,about half the time,0,0,0,0,0,0,0
1,5,always,never,always,always,about half the time,0,0,0,0,0,0,0
3,2,always,usually,about half the time,usually,about half the time,0,0,0,NA,0,0,NA
3,4,always,about half the time,always,always,about half the time,0,1,0,0,0,0,1
1,5,never,never,always,always,about half the time,NA,0,0,0,0,0,NA
2,4,usually,never,always,usually,about half the time,0,0,0,NA,0,0,NA
5,4,always,seldom,usually,usually,about half the time,0,0,0,NA,0,0,NA
2,5,always,sometimes,about half the time,always,usually,0,1,0,NA,1,0,1
1,4,always,never,about half the time,always,usually,0,1,0,NA,1,0,1
2,5,always,always,never,always,usually,0,0,0,0,0,0,0
2,4,usually,usually,usually,usually,about half the time,0,0,0,NA,NA,0,NA
3,5,always,always,always,always,about half the time,0,0,0,0,0,0,0
2,5,always,usually,always,always,always,0,0,0,0,0,0,0
2,4,always,about half the time,always,always,about half the time,0,0,0,0,0,0,0
2,1,always,always,always,always,about half the time,0,0,0,0,0,0,0
1,4,always,never,seldom,always,always,0,0,0,NA,0,0,NA
4,4,always,usually,always,usually,usually,NA,0,0,NA,NA,0,NA
1,5,always,about half the time,usually,always,always,0,0,0,0,0,0,0
2,5,always,about half the time,never,never,about half the time,0,0,0,0,1,0,1
1,2,usually,never,seldom,usually,usually,0,0,0,0,0,0,0
1,4,always,about half the time,always,always,usually,0,0,0,0,0,0,0
5,4,always,seldom,always,always,usually,0,0,0,0,0,0,0
6,4,always,seldom,about half the time,always,usually,0,0,0,0,0,0,0
4,3,usually,never,about half the time,sometimes,about half the time,0,0,0,0,0,0,0
1,4,always,usually,about half the time,always,about half the time,0,0,0,0,0,0,0
2,5,always,about half the time,sometimes,always,always,0,0,0,NA,NA,NA,NA
4,5,always,sometimes,always,always,usually,0,0,0,0,1,0,1
1,3,always,never,usually,always,about half the time,0,0,0,0,1,0,1
2,5,always,about half the time,always,always,never,0,0,0,0,0,0,0
5,4,always,seldom,always,never,sometimes,0,1,0,0,1,0,1
2,4,always,usually,about half the time,always,seldom,NA,0,0,NA,0,0,NA
4,4,always,sometimes,always,always,usually,0,0,0,NA,0,0,NA
3,4,always,about half the time,always,always,usually,0,0,0,0,1,0,1
5,4,always,about half the time,usually,always,usually,0,0,0,NA,0,0,NA
2,4,sometimes,seldom,sometimes,sometimes,about half the time,1,1,1,1,1,0,1
2,5,always,always,always,always,about half the time,0,0,0,0,0,0,0
2,5,always,always,always,always,usually,0,0,0,NA,0,0,NA
2,4,always,never,never,always,sometimes,0,0,0,NA,0,NA,NA
4,4,always,about half the time,usually,always,sometimes,0,0,0,0,0,0,0
3,5,always,usually,always,always,usually,NA,0,0,NA,0,0,NA
4,5,always,always,never,always,always,0,0,0,NA,0,0,NA
3,4,usually,seldom,about half the time,always,sometimes,1,0,0,0,0,0,1
2,3,always,never,always,always,seldom,0,0,0,NA,0,0,NA
3,4,usually,never,usually,always,usually,0,0,0,NA,0,0,NA
2,4,always,never,always,always,never,NA,0,0,NA,0,0,NA
4,5,always,always,always,always,always,0,1,0,0,1,0,1
6,4,always,never,usually,always,about half the time,0,0,0,0,0,0,0
3,4,always,usually,always,always,usually,0,0,0,0,0,0,0
3,3,always,seldom,usually,always,about half the time,0,0,1,0,0,0,1
6,3,always,usually,always,usually,seldom,0,0,0,0,0,0,0
1,3,sometimes,usually,sometimes,never,about half the time,0,1,0,0,0,0,1
2,5,always,always,always,always,about half the time,0,0,1,0,0,0,1
1,4,always,usually,usually,seldom,seldom,0,0,0,0,0,0,0
2,2,always,usually,about half the time,always,sometimes,0,0,0,0,0,0,0
5,4,always,usually,always,always,usually,0,0,0,0,0,0,0
4,4,always,never,always,always,always,NA,0,0,NA,NA,0,NA
1,3,always,usually,usually,seldom,always,NA,0,0,NA,0,0,NA
4,5,always,seldom,usually,always,usually,0,0,0,0,0,0,0
2,4,always,always,always,always,usually,0,0,0,0,0,0,0
1,4,usually,sometimes,usually,always,sometimes,0,0,0,0,0,0,0
3,4,always,seldom,usually,always,always,0,0,0,0,0,0,0
2,4,always,usually,always,always,about half the time,0,0,0,0,0,0,0
2,5,always,always,always,always,always,1,1,1,NA,1,0,1
2,4,always,sometimes,always,always,usually,0,0,0,0,0,0,0
2,3,always,sometimes,always,always,about half the time,NA,0,0,NA,NA,0,NA
2,4,always,about half the time,usually,always,always,0,0,0,0,0,0,0
2,3,never,always,seldom,seldom,always,0,0,NA,NA,NA,0,NA
2,5,always,always,never,always,seldom,1,1,0,0,0,0,1
3,5,always,never,sometimes,always,always,0,0,0,0,0,0,0
1,4,always,NA,usually,always,usually,1,1,0,1,1,0,1
5,4,always,never,always,always,always,0,0,0,0,0,0,0
4,5,always,sometimes,always,always,sometimes,0,1,0,0,0,0,1
2,5,always,usually,seldom,always,about half the time,0,0,0,0,0,0,0
2,4,usually,always,seldom,always,usually,0,0,0,0,0,0,0
1,4,always,usually,seldom,always,about half the time,0,0,NA,NA,NA,0,NA
3,3,usually,seldom,always,always,about half the time,0,0,0,0,0,0,0
2,4,always,usually,always,always,usually,0,0,0,0,0,0,0
1,4,always,usually,always,always,usually,0,0,0,NA,0,0,NA
3,4,always,seldom,always,always,always,0,0,0,NA,0,0,NA
2,5,always,usually,usually,always,usually,0,0,0,0,1,0,1
2,4,always,seldom,always,always,about half the time,NA,0,0,0,0,0,NA
1,5,always,seldom,never,always,about half the time,0,0,0,NA,0,0,NA
4,4,always,about half the time,always,always,usually,0,0,0,0,0,0,0
3,5,always,seldom,usually,usually,never,NA,0,0,0,1,0,1
1,4,always,never,always,always,usually,0,1,0,0,0,0,1
4,5,always,usually,sometimes,always,about half the time,0,0,0,NA,0,0,NA
2,4,always,seldom,usually,always,always,1,1,0,NA,1,0,1
2,4,always,sometimes,usually,always,usually,0,0,0,0,0,0,0
2,4,always,always,always,always,usually,0,0,0,0,0,0,0
4,5,usually,seldom,usually,always,usually,0,0,0,0,0,0,0
5,4,always,about half the time,about half the time,sometimes,seldom,0,0,0,NA,0,0,NA
4,5,always,usually,always,always,always,0,0,0,0,1,0,1
1,5,always,always,always,always,usually,NA,0,0,0,0,0,NA
4,5,usually,usually,always,usually,about half the time,0,0,0,0,0,0,0
6,3,usually,seldom,always,always,sometimes,0,1,0,0,1,0,1
2,5,always,always,always,always,usually,0,0,0,0,0,0,0
4,5,always,seldom,always,always,always,0,0,0,0,0,0,0
2,3,always,seldom,about half the time,always,always,0,1,0,0,1,0,1
4,2,always,never,always,always,seldom,NA,0,NA,NA,1,NA,1
3,5,usually,about half the time,seldom,usually,usually,0,1,0,0,1,0,1
